@RELATION finance

@ATTRIBUTE date DATE "yyyy-MM-dd"
@ATTRIBUTE sma NUMERIC
@ATTRIBUTE rsi NUMERIC
@ATTRIBUTE ema NUMERIC

@ATTRIBUTE macd NUMERIC
@ATTRIBUTE signal_line NUMERIC

@DATA
2023-12-18, 165.247143, 49.230546, 155.531549, 0.733401, 153.625463
2023-12-19, 165.247143, 49.230546, 155.531549, 0.718290, 153.625463
2023-12-19, 165.247143, 49.230546, 155.531549, -6.066238, 153.625463
2023-12-19, 165.247143, 49.230546, 155.531549, 0.998002, 153.625463
2023-12-19, 165.247143, 49.230546, 155.531549, 0.718290, 153.625463
2023-12-19, 165.247143, 49.230546, 155.531549, 0.718290, 153.625463
2023-12-19, 165.247143, 49.230546, 155.531549, 0.718290, 153.625463
2023-12-19, 165.247143, 49.230546, 155.531549, 0.718290, 153.625463
2023-12-19, 165.247143, 49.230546, 155.531549, 0.718290, 153.625463
2023-12-20, 165.247143, 49.230546, 155.531549, 0.944648, 153.625463
2023-12-20, 165.247143, 49.230546, 155.531549, 0.944648, 153.625463
2023-12-20, 165.247143, 49.230546, 155.531549, 0.944648, 153.625463
2023-12-20, 165.247143, 49.230546, 155.531549, 0.944648, 153.625463
2023-12-20, 165.247143, 49.230546, 155.531549, -0.917787, 153.625463
2023-12-20, 165.247143, 49.230546, 155.531549, 1.243924, 153.625463
2023-12-20, 165.247143, 49.230546, 155.531549, 0.944648, 153.625463
2023-12-20, 165.247143, 49.230546, 155.531549, 0.944648, 153.625463
2023-12-21, 165.247143, 49.230546, 155.531549, 1.083678, 153.625463
2023-12-21, 165.247143, 49.230546, 155.531549, 1.083678, 153.625463
2023-12-21, 165.247143, 49.230546, 155.531549, 1.645836, 153.625463
2023-12-21, 165.247143, 49.230546, 155.531549, -2.653675, 153.625463
2023-12-21, 165.247143, 49.230546, 155.531549, 1.083678, 153.625463
2023-12-21, 165.247143, 49.230546, 155.531549, 1.083678, 153.625463
2023-12-21, 165.247143, 49.230546, 155.531549, 1.083678, 153.625463
2023-12-21, 165.247143, 49.230546, 155.531549, 1.083678, 153.625463
2023-12-22, 165.247143, 49.230546, 155.531549, -3.388327, 153.625463
2023-12-22, 165.247143, 49.230546, 155.531549, 2.045124, 153.625463
2023-12-22, 165.247143, 49.230546, 155.531549, 2.045124, 153.625463
2023-12-22, 165.247143, 49.230546, 155.531549, 2.045124, 153.625463
2023-12-22, 165.247143, 49.230546, 155.531549, 2.045124, 153.625463
2023-12-22, 165.247143, 49.230546, 155.531549, 1.081583, 153.625463
2023-12-22, 165.247143, 49.230546, 155.531549, 2.045124, 153.625463
2023-12-22, 165.247143, 49.230546, 155.531549, 2.045124, 153.625463
2023-12-26, 165.247143, 49.230546, 155.531549, 1.381906, 153.625463
2023-12-26, 165.247143, 49.230546, 155.531549, 1.381906, 153.625463
2023-12-26, 165.247143, 49.230546, 155.531549, 2.899543, 153.625463
2023-12-26, 165.247143, 49.230546, 155.531549, 1.381906, 153.625463
2023-12-26, 165.247143, 49.230546, 155.531549, 2.157593, 153.625463
2023-12-26, 165.247143, 49.230546, 155.531549, 1.381906, 153.625463
2023-12-26, 165.247143, 49.230546, 155.531549, 1.381906, 153.625463
2023-12-26, 165.247143, 49.230546, 155.531549, 1.381906, 153.625463
2023-12-27, 165.247143, 49.230546, 155.531549, 2.444609, 153.625463
2023-12-27, 165.247143, 49.230546, 155.531549, 2.444609, 153.625463
2023-12-27, 165.247143, 49.230546, 155.531549, 2.444609, 153.625463
2023-12-27, 165.247143, 49.230546, 155.531549, 1.412030, 153.625463
2023-12-27, 165.247143, 49.230546, 155.531549, 2.444609, 153.625463
2023-12-27, 165.247143, 49.230546, 155.531549, 3.599663, 153.625463
2023-12-27, 165.247143, 49.230546, 155.531549, 2.444609, 153.625463
2023-12-27, 165.247143, 49.230546, 155.531549, 2.444609, 153.625463
2023-12-28, 165.247143, 49.230546, 155.531549, 1.710150, 153.625463
2023-12-28, 165.247143, 49.230546, 155.531549, 1.710150, 153.625463
2023-12-28, 165.247143, 49.230546, 155.531549, 1.710150, 153.625463
2023-12-28, 165.247143, 49.230546, 155.531549, 1.710150, 153.625463
2023-12-28, 165.247143, 49.230546, 155.531549, 1.710150, 153.625463
2023-12-28, 165.247143, 49.230546, 155.531549, 1.710150, 153.625463
2023-12-28, 165.247143, 49.230546, 155.531549, 0.151308, 153.625463
2023-12-28, 165.247143, 49.230546, 155.531549, 5.036231, 153.625463
2023-12-29, 165.247143, 49.230546, 155.531549, 0.229327, 153.625463
2023-12-29, 165.247143, 49.230546, 155.531549, 0.229327, 153.625463
2023-12-29, 165.247143, 49.230546, 155.531549, 0.229327, 153.625463
2023-12-29, 165.247143, 49.230546, 155.531549, 1.030301, 153.625463
2023-12-29, 165.247143, 49.230546, 155.531549, 0.229327, 153.625463
2023-12-29, 165.247143, 49.230546, 155.531549, 4.272044, 153.625463
2023-12-29, 165.247143, 49.230546, 155.531549, 0.229327, 153.625463
2023-12-29, 165.247143, 49.230546, 155.531549, 0.229327, 153.625463
2024-01-02, 165.247143, 49.230546, 155.531549, 155.747017, 153.625463
2024-01-02, 165.247143, 49.230546, 155.531549, 155.747017, 153.625463
2024-01-02, 165.247143, 49.230546, 155.531549, 155.747017, 153.625463
2024-01-02, 165.247143, 49.230546, 155.531549, 155.747017, 153.625463
2024-01-02, 165.247143, 49.230546, 155.531549, 155.747017, 153.625463
2024-01-02, 165.247143, 49.230546, 155.531549, -0.101436, 153.625463
2024-01-02, 165.247143, 49.230546, 155.531549, 155.747017, 153.625463
2024-01-02, 165.247143, 49.230546, 155.531549, 2.114024, 153.625463
2024-01-03, 165.247143, 49.230546, 155.531549, 157.519581, 153.625463
2024-01-03, 165.247143, 49.230546, 155.531549, 157.519581, 153.625463
2024-01-03, 165.247143, 49.230546, 155.531549, 157.519581, 153.625463
2024-01-03, 165.247143, 49.230546, 155.531549, 157.519581, 153.625463
2024-01-03, 165.247143, 49.230546, 155.531549, 157.519581, 153.625463
2024-01-03, 165.247143, 49.230546, 155.531549, 1.288980, 153.625463
2024-01-03, 165.247143, 49.230546, 155.531549, 0.824962, 153.625463
2024-01-03, 165.247143, 49.230546, 155.531549, 157.519581, 153.625463
2024-01-04, 165.247143, 49.230546, 155.531549, 156.470596, 153.625463
2024-01-04, 165.247143, 49.230546, 155.531549, 156.470596, 153.625463
2024-01-04, 165.247143, 49.230546, 155.531549, 156.470596, 153.625463
2024-01-04, 165.247143, 49.230546, 155.531549, 0.463697, 153.625463
2024-01-04, 165.247143, 49.230546, 155.531549, 1.694901, 153.625463
2024-01-04, 165.247143, 49.230546, 155.531549, 156.470596, 153.625463
2024-01-04, 165.247143, 49.230546, 155.531549, 156.470596, 153.625463
2024-01-04, 165.247143, 49.230546, 155.531549, 156.470596, 153.625463
2024-01-05, 165.247143, 49.230546, 155.531549, 158.069937, 153.625463
2024-01-05, 165.247143, 49.230546, 155.531549, 158.069937, 153.625463
2024-01-05, 165.247143, 49.230546, 155.531549, 158.069937, 153.625463
2024-01-05, 165.247143, 49.230546, 155.531549, 0.986033, 153.625463
2024-01-05, 165.247143, 49.230546, 155.531549, 158.069937, 153.625463
2024-01-05, 165.247143, 49.230546, 155.531549, 158.069937, 153.625463
2024-01-05, 165.247143, 49.230546, 155.531549, 158.069937, 153.625463
2024-01-05, 165.247143, 49.230546, 155.531549, 1.122986, 153.625463
2024-01-08, 165.247143, 49.230546, 155.531549, 158.569475, 153.625463
2024-01-08, 165.247143, 49.230546, 155.531549, 3.058996, 153.625463
2024-01-08, 165.247143, 49.230546, 155.531549, 158.569475, 153.625463
2024-01-08, 165.247143, 49.230546, 155.531549, 1.426939, 153.625463
2024-01-08, 165.247143, 49.230546, 155.531549, 158.569475, 153.625463
2024-01-08, 165.247143, 49.230546, 155.531549, 158.569475, 153.625463
2024-01-08, 165.247143, 49.230546, 155.531549, 158.569475, 153.625463
2024-01-08, 165.247143, 49.230546, 155.531549, 158.569475, 153.625463
2024-01-09, 165.247143, 49.230546, 155.531549, 1.488533, 153.625463
2024-01-09, 165.247143, 49.230546, 155.531549, 1.488533, 153.625463
2024-01-09, 165.247143, 49.230546, 155.531549, 5.120512, 153.625463
2024-01-09, 165.247143, 49.230546, 155.531549, 1.488533, 153.625463
2024-01-09, 165.247143, 49.230546, 155.531549, 1.488533, 153.625463
2024-01-09, 165.247143, 49.230546, 155.531549, 1.488533, 153.625463
2024-01-09, 165.247143, 49.230546, 155.531549, 0.048291, 153.625463
2024-01-09, 165.247143, 49.230546, 155.531549, 1.488533, 153.625463
2024-01-10, 165.247143, 49.230546, 155.531549, 157.676135, 153.625463
2024-01-10, 165.247143, 49.230546, 155.531549, 2.498081, 153.625463
2024-01-10, 165.247143, 49.230546, 155.531549, 157.676135, 153.625463
2024-01-10, 165.247143, 49.230546, 155.531549, 157.676135, 153.625463
2024-01-10, 165.247143, 49.230546, 155.531549, 157.676135, 153.625463
2024-01-10, 165.247143, 49.230546, 155.531549, -0.885683, 153.625463
2024-01-10, 165.247143, 49.230546, 155.531549, 157.676135, 153.625463
2024-01-10, 165.247143, 49.230546, 155.531549, 157.676135, 153.625463
2024-01-11, 165.247143, 49.230546, 155.531549, 157.586846, 153.625463
2024-01-11, 165.247143, 49.230546, 155.531549, 3.122997, 153.625463
2024-01-11, 165.247143, 49.230546, 155.531549, 157.586846, 153.625463
2024-01-11, 165.247143, 49.230546, 155.531549, -1.763429, 153.625463
2024-01-11, 165.247143, 49.230546, 155.531549, 157.586846, 153.625463
2024-01-11, 165.247143, 49.230546, 155.531549, 157.586846, 153.625463
2024-01-11, 165.247143, 49.230546, 155.531549, 157.586846, 153.625463
2024-01-11, 165.247143, 49.230546, 155.531549, 157.586846, 153.625463
2024-01-12, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-12, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-12, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-12, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-12, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-12, 165.247143, 49.230546, 155.531549, 0.621090, 153.625463
2024-01-12, 165.247143, 49.230546, 155.531549, -0.561038, 153.625463
2024-01-12, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-16, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-16, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-16, 165.247143, 49.230546, 155.531549, -0.547482, 153.625463
2024-01-16, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-16, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-16, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-16, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-16, 165.247143, 49.230546, 155.531549, 0.621090, 153.625463
2024-01-17, 165.247143, 49.230546, 155.531549, -0.892182, 153.625463
2024-01-17, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-17, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-17, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-17, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-17, 165.247143, 49.230546, 155.531549, 0.621090, 153.625463
2024-01-17, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-17, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-18, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-18, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-18, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-18, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-18, 165.247143, 49.230546, 155.531549, -0.198678, 153.625463
2024-01-18, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-18, 165.247143, 49.230546, 155.531549, 0.621090, 153.625463
2024-01-18, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-19, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-19, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-19, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-19, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-19, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-19, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-19, 165.247143, 49.230546, 155.531549, 0.621090, 153.625463
2024-01-19, 165.247143, 49.230546, 155.531549, -0.112433, 153.625463
2024-01-22, 165.247143, 49.230546, 155.531549, -0.047485, 153.625463
2024-01-22, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-22, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-22, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-22, 165.247143, 49.230546, 155.531549, 0.621090, 153.625463
2024-01-22, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-22, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-22, 165.247143, 49.230546, 155.531549, 0.000000, 153.625463
2024-01-23, 165.247143, 49.230546, 155.531549, -1.156744, 153.625463
2024-01-23, 165.247143, 49.230546, 155.531549, -1.156744, 153.625463
2024-01-23, 165.247143, 49.230546, 155.531549, -1.156744, 153.625463
2024-01-23, 165.247143, 49.230546, 155.531549, -1.156744, 153.625463
2024-01-23, 165.247143, 49.230546, 155.531549, -1.156744, 153.625463
2024-01-23, 165.247143, 49.230546, 155.531549, 1.410741, 153.625463
2024-01-23, 165.247143, 49.230546, 155.531549, -1.156744, 153.625463
2024-01-24, 165.247143, 49.230546, 155.531549, -5.433604, 153.625463
2024-01-24, 165.247143, 49.230546, 155.531549, 0.864001, 153.625463
2024-01-24, 165.247143, 49.230546, 155.531549, -5.433604, 153.625463
2024-01-24, 165.247143, 49.230546, 155.531549, -5.433604, 153.625463
2024-01-24, 165.247143, 49.230546, 155.531549, -5.433604, 153.625463
2024-01-24, 165.247143, 49.230546, 155.531549, -5.433604, 153.625463
2024-01-24, 165.247143, 49.230546, 155.531549, -5.433604, 153.625463
2024-01-25, 165.247143, 49.230546, 155.531549, 2.426851, 153.625463
2024-01-25, 165.247143, 49.230546, 155.531549, 4.270939, 153.625463
2024-01-25, 165.247143, 49.230546, 155.531549, 2.426851, 153.625463
2024-01-25, 165.247143, 49.230546, 155.531549, 2.426851, 153.625463
2024-01-25, 165.247143, 49.230546, 155.531549, 2.426851, 153.625463
2024-01-25, 165.247143, 49.230546, 155.531549, 2.426851, 153.625463
2024-01-25, 165.247143, 49.230546, 155.531549, 2.426851, 153.625463
2024-01-26, 165.247143, 49.230546, 155.531549, 0.511968, 153.625463
2024-01-26, 165.247143, 49.230546, 155.531549, 0.511968, 153.625463
2024-01-26, 165.247143, 49.230546, 155.531549, 0.511968, 153.625463
2024-01-26, 165.247143, 49.230546, 155.531549, 0.511968, 153.625463
2024-01-26, 165.247143, 49.230546, 155.531549, 0.511968, 153.625463
2024-01-26, 165.247143, 49.230546, 155.531549, 0.511968, 153.625463
2024-01-26, 165.247143, 49.230546, 155.531549, 2.898350, 153.625463
2024-01-29, 165.247143, 49.230546, 155.531549, 3.704845, 153.625463
2024-01-29, 165.247143, 49.230546, 155.531549, 3.704845, 153.625463
2024-01-29, 165.247143, 49.230546, 155.531549, 3.704845, 153.625463
2024-01-29, 165.247143, 49.230546, 155.531549, 3.704845, 153.625463
2024-01-29, 165.247143, 49.230546, 155.531549, 3.704845, 153.625463
2024-01-29, 165.247143, 49.230546, 155.531549, 5.035208, 153.625463
2024-01-29, 165.247143, 49.230546, 155.531549, 3.704845, 153.625463
2024-01-30, 165.247143, 49.230546, 155.531549, -1.970080, 153.625463
2024-01-30, 165.247143, 49.230546, 155.531549, -1.970080, 153.625463
2024-01-30, 165.247143, 49.230546, 155.531549, -1.970080, 153.625463
2024-01-30, 165.247143, 49.230546, 155.531549, -1.970080, 153.625463
2024-01-30, 165.247143, 49.230546, 155.531549, -2.073656, 153.625463
2024-01-30, 165.247143, 49.230546, 155.531549, -1.970080, 153.625463
2024-01-30, 165.247143, 49.230546, 155.531549, -1.970080, 153.625463
2024-01-31, 165.247143, 49.230546, 155.531549, -4.986338, 153.625463
2024-01-31, 165.247143, 49.230546, 155.531549, -5.155522, 153.625463
2024-01-31, 165.247143, 49.230546, 155.531549, -5.155522, 153.625463
2024-01-31, 165.247143, 49.230546, 155.531549, -5.155522, 153.625463
2024-01-31, 165.247143, 49.230546, 155.531549, -5.155522, 153.625463
2024-01-31, 165.247143, 49.230546, 155.531549, -5.155522, 153.625463
2024-01-31, 165.247143, 49.230546, 155.531549, -5.155522, 153.625463
2024-02-01, 165.247143, 49.230546, 155.531549, -0.679291, 153.625463
2024-02-01, 165.247143, 49.230546, 155.531549, -0.679291, 153.625463
2024-02-01, 165.247143, 49.230546, 155.531549, 0.154612, 153.625463
2024-02-01, 165.247143, 49.230546, 155.531549, -0.679291, 153.625463
2024-02-01, 165.247143, 49.230546, 155.531549, -0.679291, 153.625463
2024-02-01, 165.247143, 49.230546, 155.531549, -0.679291, 153.625463
2024-02-01, 165.247143, 49.230546, 155.531549, -0.679291, 153.625463
2024-02-02, 165.247143, 49.230546, 155.531549, -3.985388, 153.625463
2024-02-02, 165.247143, 49.230546, 155.531549, -3.985388, 153.625463
2024-02-02, 165.247143, 49.230546, 155.531549, -3.985388, 153.625463
2024-02-02, 165.247143, 49.230546, 155.531549, -3.985388, 153.625463
2024-02-02, 165.247143, 49.230546, 155.531549, -1.478998, 153.625463
2024-02-02, 165.247143, 49.230546, 155.531549, -3.985388, 153.625463
2024-02-02, 165.247143, 49.230546, 155.531549, -4.340702, 153.625463
2024-02-02, 165.247143, 49.230546, 155.531549, -3.985388, 153.625463
2024-02-05, 165.247143, 49.230546, 155.531549, -5.246590, 153.625463
2024-02-05, 165.247143, 49.230546, 155.531549, -2.088656, 153.625463
2024-02-05, 165.247143, 49.230546, 155.531549, -2.088656, 153.625463
2024-02-05, 165.247143, 49.230546, 155.531549, -2.088656, 153.625463
2024-02-05, 165.247143, 49.230546, 155.531549, -2.088656, 153.625463
2024-02-05, 165.247143, 49.230546, 155.531549, -0.150899, 153.625463
2024-02-05, 165.247143, 49.230546, 155.531549, -2.088656, 153.625463
2024-02-05, 165.247143, 49.230546, 155.531549, -2.088656, 153.625463
2024-02-06, 165.247143, 49.230546, 155.531549, 0.242131, 153.625463
2024-02-06, 165.247143, 49.230546, 155.531549, 0.242131, 153.625463
2024-02-06, 165.247143, 49.230546, 155.531549, 0.242131, 153.625463
2024-02-06, 165.247143, 49.230546, 155.531549, 0.242131, 153.625463
2024-02-06, 165.247143, 49.230546, 155.531549, 0.242131, 153.625463
2024-02-06, 165.247143, 49.230546, 155.531549, 1.716688, 153.625463
2024-02-06, 165.247143, 49.230546, 155.531549, 0.242131, 153.625463
2024-02-07, 165.247143, 49.230546, 155.531549, -0.319658, 153.625463
2024-02-07, 165.247143, 49.230546, 155.531549, -0.319658, 153.625463
2024-02-07, 165.247143, 49.230546, 155.531549, 0.916882, 153.625463
2024-02-07, 165.247143, 49.230546, 155.531549, -0.319658, 153.625463
2024-02-07, 165.247143, 49.230546, 155.531549, -0.319658, 153.625463
2024-02-07, 165.247143, 49.230546, 155.531549, -0.319658, 153.625463
2024-02-07, 165.247143, 49.230546, 155.531549, -0.319658, 153.625463
2024-02-08, 165.247143, 49.230546, 155.531549, 1.914691, 153.625463
2024-02-08, 165.247143, 49.230546, 155.531549, 1.914691, 153.625463
2024-02-08, 165.247143, 49.230546, 155.531549, 3.029137, 153.625463
2024-02-08, 165.247143, 49.230546, 155.531549, 1.914691, 153.625463
2024-02-08, 165.247143, 49.230546, 155.531549, 1.914691, 153.625463
2024-02-08, 165.247143, 49.230546, 155.531549, 1.914691, 153.625463
2024-02-08, 165.247143, 49.230546, 155.531549, 1.914691, 153.625463
2024-02-09, 165.247143, 49.230546, 155.531549, -2.077754, 153.625463
2024-02-09, 165.247143, 49.230546, 155.531549, -2.077754, 153.625463
2024-02-09, 165.247143, 49.230546, 155.531549, -2.077754, 153.625463
2024-02-09, 165.247143, 49.230546, 155.531549, -2.077754, 153.625463
2024-02-09, 165.247143, 49.230546, 155.531549, -2.077754, 153.625463
2024-02-09, 165.247143, 49.230546, 155.531549, -2.077754, 153.625463
2024-02-09, 165.247143, 49.230546, 155.531549, 2.557486, 153.625463
2024-02-12, 165.247143, 49.230546, 155.531549, 1.173022, 153.625463
2024-02-12, 165.247143, 49.230546, 155.531549, 1.173022, 153.625463
2024-02-12, 165.247143, 49.230546, 155.531549, -0.923847, 153.625463
2024-02-12, 165.247143, 49.230546, 155.531549, 1.173022, 153.625463
2024-02-12, 165.247143, 49.230546, 155.531549, -1.124965, 153.625463
2024-02-12, 165.247143, 49.230546, 155.531549, 1.173022, 153.625463
2024-02-12, 165.247143, 49.230546, 155.531549, 1.173022, 153.625463
2024-02-12, 165.247143, 49.230546, 155.531549, 1.173022, 153.625463
2024-02-13, 165.247143, 49.230546, 155.531549, 1.610656, 153.625463
2024-02-13, 165.247143, 49.230546, 155.531549, 1.610656, 153.625463
2024-02-13, 165.247143, 49.230546, 155.531549, 1.610656, 153.625463
2024-02-13, 165.247143, 49.230546, 155.531549, -2.072031, 153.625463
2024-02-13, 165.247143, 49.230546, 155.531549, 4.727458, 153.625463
2024-02-13, 165.247143, 49.230546, 155.531549, 1.610656, 153.625463
2024-02-13, 165.247143, 49.230546, 155.531549, 1.610656, 153.625463
2024-02-13, 165.247143, 49.230546, 155.531549, 1.610656, 153.625463
2024-02-14, 165.247143, 49.230546, 155.531549, 5.420269, 153.625463
2024-02-14, 165.247143, 49.230546, 155.531549, 5.420269, 153.625463
2024-02-14, 165.247143, 49.230546, 155.531549, 5.420269, 153.625463
2024-02-14, 165.247143, 49.230546, 155.531549, 5.420269, 153.625463
2024-02-14, 165.247143, 49.230546, 155.531549, 5.420269, 153.625463
2024-02-14, 165.247143, 49.230546, 155.531549, 5.420269, 153.625463
2024-02-14, 165.247143, 49.230546, 155.531549, 4.519447, 153.625463
2024-02-14, 165.247143, 49.230546, 155.531549, -4.984582, 153.625463
2024-02-15, 165.247143, 49.230546, 155.531549, 4.158481, 153.625463
2024-02-15, 165.247143, 49.230546, 155.531549, 4.158481, 153.625463
2024-02-15, 165.247143, 49.230546, 155.531549, 0.865393, 153.625463
2024-02-15, 165.247143, 49.230546, 155.531549, 4.158481, 153.625463
2024-02-15, 165.247143, 49.230546, 155.531549, 4.158481, 153.625463
2024-02-15, 165.247143, 49.230546, 155.531549, 4.158481, 153.625463
2024-02-15, 165.247143, 49.230546, 155.531549, 5.362455, 153.625463
2024-02-15, 165.247143, 49.230546, 155.531549, 4.158481, 153.625463
2024-02-16, 165.247143, 49.230546, 155.531549, -1.024412, 153.625463
2024-02-16, 165.247143, 49.230546, 155.531549, 5.150856, 153.625463
2024-02-16, 165.247143, 49.230546, 155.531549, -1.024412, 153.625463
2024-02-16, 165.247143, 49.230546, 155.531549, 0.156117, 153.625463
2024-02-16, 165.247143, 49.230546, 155.531549, -1.024412, 153.625463
2024-02-16, 165.247143, 49.230546, 155.531549, -1.024412, 153.625463
2024-02-16, 165.247143, 49.230546, 155.531549, -1.024412, 153.625463
2024-02-16, 165.247143, 49.230546, 155.531549, -1.024412, 153.625463
2024-02-20, 165.247143, 49.230546, 155.531549, 6.310664, 153.625463
2024-02-20, 165.247143, 49.230546, 155.531549, 6.310664, 153.625463
2024-02-20, 165.247143, 49.230546, 155.531549, 2.782951, 153.625463
2024-02-20, 165.247143, 49.230546, 155.531549, 6.310664, 153.625463
2024-02-20, 165.247143, 49.230546, 155.531549, 6.310664, 153.625463
2024-02-20, 165.247143, 49.230546, 155.531549, 6.310664, 153.625463
2024-02-20, 165.247143, 49.230546, 155.531549, 6.310664, 153.625463
2024-02-20, 165.247143, 49.230546, 155.531549, -7.906271, 153.625463
2024-02-21, 165.247143, 49.230546, 155.531549, 1.840041, 153.625463
2024-02-21, 165.247143, 49.230546, 155.531549, -7.127840, 153.625463
2024-02-21, 165.247143, 49.230546, 155.531549, 1.840041, 153.625463
2024-02-21, 165.247143, 49.230546, 155.531549, 1.840041, 153.625463
2024-02-21, 165.247143, 49.230546, 155.531549, 1.840041, 153.625463
2024-02-21, 165.247143, 49.230546, 155.531549, 1.840041, 153.625463
2024-02-21, 165.247143, 49.230546, 155.531549, 1.843322, 153.625463
2024-02-21, 165.247143, 49.230546, 155.531549, 1.840041, 153.625463
2024-02-22, 165.247143, 49.230546, 155.531549, 4.201449, 153.625463
2024-02-22, 165.247143, 49.230546, 155.531549, 5.037245, 153.625463
2024-02-22, 165.247143, 49.230546, 155.531549, 5.037245, 153.625463
2024-02-22, 165.247143, 49.230546, 155.531549, 5.037245, 153.625463
2024-02-22, 165.247143, 49.230546, 155.531549, 5.037245, 153.625463
2024-02-22, 165.247143, 49.230546, 155.531549, 5.037245, 153.625463
2024-02-22, 165.247143, 49.230546, 155.531549, -8.200900, 153.625463
2024-02-22, 165.247143, 49.230546, 155.531549, 5.037245, 153.625463
2024-02-23, 165.247143, 49.230546, 155.531549, -8.213859, 153.625463
2024-02-23, 165.247143, 49.230546, 155.531549, 6.101512, 153.625463
2024-02-23, 165.247143, 49.230546, 155.531549, 6.101512, 153.625463
2024-02-23, 165.247143, 49.230546, 155.531549, 3.669293, 153.625463
2024-02-23, 165.247143, 49.230546, 155.531549, 6.101512, 153.625463
2024-02-23, 165.247143, 49.230546, 155.531549, 6.101512, 153.625463
2024-02-23, 165.247143, 49.230546, 155.531549, 6.101512, 153.625463
2024-02-23, 165.247143, 49.230546, 155.531549, 6.101512, 153.625463
2024-02-26, 165.247143, 49.230546, 155.531549, 8.692645, 153.625463
2024-02-26, 165.247143, 49.230546, 155.531549, 8.692645, 153.625463
2024-02-26, 165.247143, 49.230546, 155.531549, 8.692645, 153.625463
2024-02-26, 165.247143, 49.230546, 155.531549, 8.692645, 153.625463
2024-02-26, 165.247143, 49.230546, 155.531549, 5.088278, 153.625463
2024-02-26, 165.247143, 49.230546, 155.531549, 0.921322, 153.625463
2024-02-26, 165.247143, 49.230546, 155.531549, 8.692645, 153.625463
2024-02-26, 165.247143, 49.230546, 155.531549, 8.692645, 153.625463
2024-02-27, 165.247143, 49.230546, 155.531549, 10.111014, 153.625463
2024-02-27, 165.247143, 49.230546, 155.531549, 10.111014, 153.625463
2024-02-27, 165.247143, 49.230546, 155.531549, 10.111014, 153.625463
2024-02-27, 165.247143, 49.230546, 155.531549, 10.111014, 153.625463
2024-02-27, 165.247143, 49.230546, 155.531549, 10.111014, 153.625463
2024-02-27, 165.247143, 49.230546, 155.531549, 4.240291, 153.625463
2024-02-27, 165.247143, 49.230546, 155.531549, 10.111014, 153.625463
2024-02-27, 165.247143, 49.230546, 155.531549, -0.146100, 153.625463
2024-02-28, 165.247143, 49.230546, 155.531549, 6.364283, 153.625463
2024-02-28, 165.247143, 49.230546, 155.531549, 6.364283, 153.625463
2024-02-28, 165.247143, 49.230546, 155.531549, 2.561289, 153.625463
2024-02-28, 165.247143, 49.230546, 155.531549, 6.364283, 153.625463
2024-02-28, 165.247143, 49.230546, 155.531549, 6.364283, 153.625463
2024-02-28, 165.247143, 49.230546, 155.531549, 6.364283, 153.625463
2024-02-28, 165.247143, 49.230546, 155.531549, 6.253630, 153.625463
2024-02-28, 165.247143, 49.230546, 155.531549, 6.364283, 153.625463
2024-02-29, 165.247143, 49.230546, 155.531549, 5.534026, 153.625463
